Timestamp,Steps,Avg_Reward_50,Epsilon,Done_Count
10:33:21,60721,5.3240,0.0522,0
10:33:26,60767,21.2400,0.0522,0
10:33:31,60813,13.9270,0.0522,0
10:33:36,60838,6.9880,0.0522,0
10:33:41,60884,19.6520,0.0522,0
10:33:46,60930,8.3260,0.0521,0
10:33:52,60961,8.5610,0.0521,0
10:33:57,61007,15.9860,0.0521,0
10:34:03,61038,14.0140,0.0521,0
10:34:08,61084,19.8480,0.0521,0
10:34:13,61109,8.5040,0.0521,0
10:34:18,61134,7.6790,0.0521,0
10:34:24,61169,15.1670,0.0521,0
10:34:31,61210,15.2880,0.0521,0
10:34:36,61256,14.6590,0.0521,0
10:34:41,61302,16.8910,0.0521,0
10:34:46,61327,8.2450,0.0521,0
10:34:53,61367,15.9220,0.0521,0
10:34:58,61413,15.6940,0.0520,0
10:35:03,61438,6.7500,0.0520,0
10:35:08,61484,17.2040,0.0520,0
10:35:13,61509,11.5920,0.0520,0
10:35:18,61555,20.7700,0.0520,0
10:35:24,61590,12.3290,0.0520,0
10:35:29,61636,22.1370,0.0520,0
10:35:34,61661,11.3040,0.0520,1
10:35:39,61686,4.5610,0.0520,0
10:35:45,61715,12.5990,0.0520,0
10:35:50,61761,15.5960,0.0520,0
10:35:55,61786,2.7400,0.0520,0
10:36:00,61832,19.8940,0.0520,0
10:36:05,61857,9.4330,0.0520,0
10:36:10,61903,17.2170,0.0519,0
10:36:16,61935,10.0130,0.0519,0
10:36:23,61976,16.7560,0.0519,0
10:36:28,62022,14.0530,0.0519,0
10:36:33,62047,4.5890,0.0519,0
10:36:38,62093,21.1540,0.0519,0
10:36:43,62117,6.2990,0.0519,0
10:36:48,62163,19.2750,0.0519,0
10:36:53,62209,14.4620,0.0519,0
10:36:58,62234,12.3770,0.0519,0
10:37:03,62280,15.8650,0.0519,0
10:37:08,62305,8.1680,0.0519,0
10:37:13,62351,20.3990,0.0519,0
10:37:18,62397,14.2110,0.0519,0
10:37:23,62422,6.9250,0.0518,0
10:37:29,62468,23.2520,0.0518,0
10:37:34,62499,13.3730,0.0518,0
10:37:39,62545,22.2610,0.0518,0
10:37:46,62582,11.9970,0.0518,0
10:37:51,62628,17.4530,0.0518,0
10:37:56,62653,6.7440,0.0518,0
10:38:01,62699,17.8060,0.0518,0
10:38:06,62745,15.4070,0.0518,0
10:38:11,62770,12.7060,0.0518,0
10:38:17,62805,19.2760,0.0518,0
10:38:24,62842,15.4090,0.0518,0
10:38:30,62878,15.8630,0.0518,0
10:38:35,62924,21.9890,0.0518,1
10:38:40,62949,6.4110,0.0518,0
10:38:45,62995,17.7310,0.0517,0
10:38:50,63041,12.4240,0.0517,0
10:38:55,63066,8.0160,0.0517,0
10:39:00,63091,8.3110,0.0517,0
10:39:05,63137,20.6140,0.0517,0
10:39:10,63183,14.8640,0.0517,0
10:39:16,63208,11.2690,0.0517,0
10:39:21,63254,19.5280,0.0517,0
10:39:27,63294,11.5820,0.0517,0
10:39:32,63340,14.3730,0.0517,0
10:39:37,63365,6.4340,0.0517,0
10:39:42,63411,19.9100,0.0517,0
10:39:48,63457,12.6250,0.0517,0
10:39:53,63489,8.1590,0.0517,0
10:39:59,63520,13.3760,0.0517,0
10:40:04,63566,19.6050,0.0516,0
10:40:09,63591,9.7580,0.0516,0
10:40:14,63637,20.2100,0.0516,0
10:40:19,63683,11.7850,0.0516,0
10:40:27,63728,0.6120,0.0516,0
10:40:32,63774,16.8530,0.0516,0
10:40:37,63799,11.5590,0.0516,0
10:40:42,63824,8.0120,0.0516,0
10:40:47,63870,17.2020,0.0516,0
10:40:52,63916,12.7660,0.0516,0
10:40:57,63941,10.9260,0.0516,0
10:41:02,63987,20.8840,0.0516,0
10:41:07,64012,5.1980,0.0516,0
10:41:12,64058,14.9430,0.0516,0
10:41:17,64083,11.6200,0.0516,0
10:41:24,64124,19.6240,0.0516,0
10:41:29,64170,21.1790,0.0516,0
10:41:34,64195,12.4740,0.0515,0
10:41:39,64241,22.9460,0.0515,0
10:41:46,64278,7.2960,0.0515,0
10:41:53,64323,15.8740,0.0515,0
10:41:58,64369,20.9760,0.0515,0
10:42:04,64405,18.4880,0.0515,0
10:42:09,64451,21.5300,0.0515,0
10:42:14,64476,6.1170,0.0515,0
10:42:21,64514,16.7930,0.0515,0
10:42:26,64560,18.6200,0.0515,0
10:42:31,64606,17.1510,0.0515,0
10:42:36,64631,13.9060,0.0515,0
10:42:41,64656,4.8820,0.0515,0
10:42:46,64702,20.8150,0.0515,0
10:42:51,64748,11.9850,0.0515,0
10:42:57,64777,8.1560,0.0515,0
10:43:02,64823,20.5640,0.0515,0
10:43:09,64865,18.1910,0.0514,0
10:43:14,64911,13.2280,0.0514,0
10:43:21,64957,20.4720,0.0514,0
10:43:26,65003,19.3680,0.0514,0
10:43:31,65049,12.7100,0.0514,0
10:43:36,65074,7.2520,0.0514,0
10:43:41,65120,22.4180,0.0514,0
10:43:48,65160,8.5430,0.0514,0
10:43:53,65206,19.7750,0.0514,0
10:43:59,65233,12.2680,0.0514,0
10:44:04,65278,18.1830,0.0514,0
10:44:09,65324,16.3100,0.0514,0
10:44:14,65349,5.7350,0.0514,0
10:44:19,65395,23.8640,0.0514,0
10:44:24,65441,10.9820,0.0514,0
10:44:29,65487,2.1350,0.0514,0
10:44:34,65512,1.9240,0.0514,0
10:44:39,65558,19.0700,0.0514,0
10:44:44,65604,13.9060,0.0513,0
10:44:49,65629,9.6790,0.0513,0
10:44:54,65675,22.3480,0.0513,0
10:44:59,65700,14.2340,0.0513,0
10:45:04,65746,21.1030,0.0513,0
10:45:09,65771,5.9120,0.0513,0
10:45:14,65817,21.8380,0.0513,0
10:45:19,65842,6.5390,0.0513,0
10:45:25,65888,18.0910,0.0513,0
10:45:30,65934,15.1280,0.0513,0
10:45:35,65959,7.5660,0.0513,0
10:45:40,66005,18.9040,0.0513,0
10:45:45,66030,4.5440,0.0513,0
10:45:50,66076,22.1220,0.0513,0
10:45:55,66122,12.7070,0.0513,0
10:46:00,66168,1.0360,0.0513,0
10:46:05,66214,0.2380,0.0513,0
10:46:10,66260,0.1990,0.0513,0
10:46:15,66285,7.7940,0.0513,0
10:46:20,66310,10.7080,0.0513,0
10:46:25,66356,16.5040,0.0512,0
10:46:30,66402,19.9160,0.0512,0
10:46:35,66427,13.9960,0.0512,0
10:46:40,66473,24.1800,0.0512,0
10:46:45,66498,7.3120,0.0512,0
10:46:51,66544,22.3380,0.0512,0
10:46:56,66569,6.1210,0.0512,0
10:47:01,66615,20.4850,0.0512,0
10:47:08,66657,15.3940,0.0512,0
10:47:13,66703,14.4280,0.0512,0
10:47:18,66749,16.9960,0.0512,0
10:47:24,66781,8.5000,0.0512,0
10:47:29,66827,16.5860,0.0512,0
10:47:34,66873,19.1800,0.0512,0
10:47:39,66898,5.0980,0.0512,0
10:47:44,66944,20.3160,0.0512,0
10:47:49,66990,12.5930,0.0512,0
10:47:54,67016,6.3580,0.0512,0
10:47:59,67062,18.4010,0.0512,0
10:48:04,67108,12.2330,0.0512,0
10:48:11,67146,7.0880,0.0512,0
10:48:16,67192,16.5270,0.0511,0
10:48:22,67229,13.7400,0.0511,0
10:48:27,67275,19.9790,0.0511,0
10:48:34,67317,15.9290,0.0511,0
10:48:39,67363,15.8620,0.0511,0
10:48:44,67409,16.9280,0.0511,0
10:48:50,67443,7.2650,0.0511,0
10:48:55,67489,19.8950,0.0511,0
10:49:00,67535,15.4890,0.0511,0
10:49:05,67581,2.3740,0.0511,0
10:49:10,67606,12.0500,0.0511,0
10:49:16,67631,6.0720,0.0511,0
10:49:22,67671,17.3290,0.0511,0
10:49:27,67717,25.6010,0.0511,0
10:49:34,67754,10.2240,0.0511,0
10:49:39,67800,15.6770,0.0511,0
10:49:46,67844,24.9580,0.0511,0
10:49:51,67890,19.6040,0.0511,0
10:49:56,67915,12.2460,0.0511,0
10:50:01,67961,21.1900,0.0511,0
10:50:07,67992,12.4750,0.0511,0
10:50:12,68038,22.5940,0.0511,0
10:50:17,68084,14.5050,0.0510,0
10:50:22,68108,9.3770,0.0510,0
10:50:27,68154,19.8770,0.0510,0
10:50:32,68179,9.3760,0.0510,0
10:50:37,68206,15.5220,0.0510,0
10:50:42,68252,22.6040,0.0510,0
10:50:48,68298,11.0560,0.0510,0
10:50:53,68323,5.3980,0.0510,0
10:50:58,68369,18.4370,0.0510,0
10:51:03,68415,15.5180,0.0510,0
10:51:08,68440,6.5150,0.0510,0
10:51:13,68486,21.7630,0.0510,0
10:51:18,68513,9.8720,0.0510,0
10:51:24,68545,12.8050,0.0510,0
10:51:29,68591,17.6910,0.0510,0
10:51:34,68616,5.5480,0.0510,0
10:51:41,68656,22.3740,0.0510,0
10:51:46,68702,22.8940,0.0510,0
10:51:51,68727,10.6520,0.0510,0
10:51:56,68752,14.3320,0.0510,0
10:52:01,68798,21.7410,0.0510,0
10:52:06,68823,8.0230,0.0510,0
10:52:11,68869,19.5990,0.0510,0
10:52:16,68915,10.5110,0.0510,0
10:52:21,68961,0.2450,0.0510,0
10:52:26,69007,0.2520,0.0510,0
10:52:31,69053,0.7240,0.0510,0
10:52:37,69081,5.3310,0.0509,0
10:52:42,69127,23.1060,0.0509,1
10:52:47,69151,7.9730,0.0509,0
10:52:52,69197,23.9040,0.0509,0
10:52:57,69224,5.8710,0.0509,0
10:53:02,69270,19.5940,0.0509,0
10:53:07,69316,17.1940,0.0509,0
10:53:12,69341,4.7990,0.0509,0
10:53:17,69387,21.5120,0.0509,0
10:53:22,69433,11.3760,0.0509,0
10:53:28,69465,6.0320,0.0509,0
10:53:33,69511,22.9180,0.0509,0
10:53:38,69557,7.4660,0.0509,0
10:53:44,69588,9.6420,0.0509,0
10:53:49,69634,19.9830,0.0509,0
10:53:57,69680,18.8650,0.0509,0
10:54:02,69726,12.2030,0.0509,0
10:54:07,69772,19.1820,0.0509,0
10:54:12,69797,11.2280,0.0509,0
10:54:17,69843,23.8070,0.0509,0
10:54:22,69889,10.8810,0.0509,0
10:54:28,69906,8.3690,0.0509,0
10:54:33,69952,15.8530,0.0509,0
10:54:40,69989,13.2100,0.0509,0
10:54:47,70035,11.8450,0.0509,0
10:54:52,70081,16.7350,0.0509,0
10:55:00,70105,10.3510,0.0509,0
10:55:05,70151,19.8260,0.0509,0
10:55:10,70180,10.1330,0.0509,0
10:55:15,70226,15.9020,0.0508,0
10:55:21,70260,14.6960,0.0508,0
10:55:26,70306,16.7910,0.0508,0
10:55:31,70352,18.1180,0.0508,0
10:55:36,70377,11.4580,0.0508,0
10:55:42,70402,7.9240,0.0508,0
10:55:47,70427,10.3220,0.0508,0
10:55:52,70452,8.5150,0.0508,0
10:55:57,70478,7.5620,0.0508,0
10:56:02,70503,9.1600,0.0508,0
10:56:07,70549,21.8580,0.0508,0
10:56:12,70595,13.5130,0.0508,0
10:56:17,70620,11.9430,0.0508,0
10:56:22,70666,15.9680,0.0508,0
10:56:29,70705,12.4910,0.0508,0
10:56:34,70751,16.3120,0.0508,0
10:56:39,70797,13.8110,0.0508,0
10:56:44,70822,10.9150,0.0508,0
10:56:49,70868,26.3120,0.0508,0
10:56:55,70897,12.1710,0.0508,0
10:57:00,70943,16.3240,0.0508,0
10:57:05,70989,17.5880,0.0508,0
10:57:10,71014,7.9300,0.0508,0
10:57:15,71060,22.8920,0.0508,0
10:57:20,71086,13.4500,0.0508,0
10:57:25,71132,24.4510,0.0508,0
10:57:30,71157,10.9550,0.0508,0
10:57:35,71182,14.3630,0.0508,0
10:57:40,71228,17.7110,0.0508,0
10:57:45,71274,15.4860,0.0508,0
10:57:50,71299,3.4180,0.0508,0
10:57:55,71345,17.4460,0.0508,0
10:58:01,71373,8.7520,0.0508,0
10:58:06,71418,19.8330,0.0508,0
10:58:12,71454,18.2310,0.0507,0
10:58:17,71500,16.5130,0.0507,0
10:58:22,71546,15.6910,0.0507,0
10:58:27,71570,7.6370,0.0507,0
10:58:32,71616,18.6350,0.0507,0
10:58:37,71662,21.3360,0.0507,1
10:58:42,71687,4.2860,0.0507,0
10:58:48,71716,13.1410,0.0507,0
10:58:53,71762,15.9300,0.0507,0
10:58:58,71808,15.1750,0.0507,0
10:59:04,71840,9.1840,0.0507,0
10:59:09,71886,14.6610,0.0507,0
10:59:16,71928,13.7980,0.0507,0
10:59:21,71974,14.3500,0.0507,0
10:59:26,72020,23.2280,0.0507,0
10:59:31,72045,14.1810,0.0507,0
10:59:36,72091,19.0660,0.0507,0
10:59:42,72124,8.7310,0.0507,0
10:59:47,72170,19.7130,0.0507,0
10:59:54,72210,20.4100,0.0507,0
10:59:59,72256,21.1600,0.0507,0
11:00:04,72281,2.1640,0.0507,0
11:00:09,72327,23.6710,0.0507,0
11:00:14,72355,8.0500,0.0507,0
11:00:19,72401,16.1130,0.0507,0
11:00:24,72447,15.4620,0.0507,0
11:00:30,72493,4.9930,0.0507,0
11:00:35,72539,0.1800,0.0507,0
11:00:40,72564,3.0640,0.0507,0
11:00:45,72610,19.0090,0.0507,0
11:00:50,72635,6.6960,0.0507,0
11:00:55,72681,20.8010,0.0507,0
11:01:00,72727,13.0390,0.0507,0
11:01:05,72751,7.0300,0.0507,0
11:01:10,72797,21.8170,0.0507,0
11:01:15,72843,11.0360,0.0507,0
11:01:20,72868,6.3630,0.0507,0
11:01:25,72914,22.2120,0.0506,0
11:01:30,72939,5.2990,0.0506,0
11:01:37,72980,16.5340,0.0506,0
11:01:42,73026,19.2940,0.0506,0
11:01:47,73051,4.8480,0.0506,0
11:01:52,73097,13.7380,0.0506,0
11:01:57,73143,10.7080,0.0506,0
11:02:02,73189,6.2290,0.0506,0
11:02:07,73235,0.0800,0.0506,0
11:02:12,73260,3.4410,0.0506,0
11:02:17,73306,21.4280,0.0506,0
11:02:22,73352,11.1320,0.0506,0
11:02:28,73377,4.4620,0.0506,0
11:02:33,73423,22.8190,0.0506,0
11:02:38,73469,12.7140,0.0506,0
11:02:43,73494,5.1380,0.0506,0
11:02:48,73540,23.5200,0.0506,0
11:02:53,73570,11.3480,0.0506,0
11:02:58,73616,18.9790,0.0506,0
11:03:03,73641,9.2030,0.0506,0
11:03:09,73687,15.1100,0.0506,0
11:03:14,73733,17.4920,0.0506,0
11:03:19,73758,8.0070,0.0506,0
11:03:25,73797,19.8550,0.0506,0
11:03:30,73843,16.2500,0.0506,0
11:03:35,73868,14.0020,0.0506,0
11:03:40,73914,22.9200,0.0506,0
11:03:47,73952,11.9080,0.0506,0
11:03:52,73998,15.3320,0.0506,0
11:03:57,74044,12.1480,0.0506,0
11:04:04,74087,12.6420,0.0506,0
11:04:10,74122,11.8410,0.0506,0
11:04:15,74168,20.8200,0.0506,0
11:04:22,74204,18.8680,0.0506,0
11:04:27,74250,18.8420,0.0506,0
11:04:32,74296,16.3240,0.0506,0
11:04:37,74321,2.4160,0.0506,0
11:04:44,74365,23.4880,0.0506,0
11:04:49,74411,18.4490,0.0506,0
11:04:54,74457,21.6880,0.0506,1
11:04:59,74482,13.5580,0.0506,0
11:05:04,74507,9.4920,0.0506,0
11:05:10,74533,6.9780,0.0506,0
11:05:15,74579,19.7130,0.0505,0
11:05:21,74613,11.0080,0.0505,0
11:05:26,74659,21.7530,0.0505,0
11:05:33,74703,18.2880,0.0505,0
11:05:38,74749,22.6310,0.0505,0
11:05:43,74774,11.8850,0.0505,0
11:05:48,74800,12.8440,0.0505,0
11:05:53,74846,20.7730,0.0505,0
11:05:58,74870,7.7130,0.0505,0
11:06:03,74916,19.7860,0.0505,0
11:06:09,74950,14.3200,0.0505,0
11:06:14,74996,19.3790,0.0505,0
11:06:19,75042,17.5590,0.0505,0
11:06:25,75067,5.9790,0.0505,0
11:06:30,75092,11.2530,0.0505,0
11:06:35,75138,13.4940,0.0505,0
11:06:41,75178,13.8570,0.0505,0
11:06:46,75224,22.5330,0.0505,0
11:06:51,75270,8.8310,0.0505,0
11:06:57,75295,10.5620,0.0505,0
11:07:02,75319,11.5190,0.0505,0
11:07:09,75365,18.5800,0.0505,0
11:07:14,75411,22.3160,0.0505,0
11:07:19,75457,13.8120,0.0505,0
11:07:24,75482,5.6430,0.0505,0
11:07:29,75528,17.6970,0.0505,0
11:07:34,75574,16.3430,0.0505,0
11:07:39,75599,7.1600,0.0505,0
11:07:44,75645,20.5240,0.0505,0
11:07:49,75691,10.4650,0.0505,0
11:07:54,75716,8.7250,0.0505,0
11:08:02,75759,19.9760,0.0505,0
11:08:07,75805,16.1650,0.0505,0
11:08:12,75851,21.3980,0.0505,0
11:08:17,75876,14.2000,0.0505,0
11:08:22,75922,14.9700,0.0505,0
11:08:29,75966,12.8160,0.0505,0
11:08:34,76012,14.6270,0.0505,0
11:08:39,76058,19.0100,0.0505,0
11:08:44,76083,6.3400,0.0505,0
11:08:50,76118,13.7000,0.0505,0
11:08:55,76164,16.1470,0.0505,0
11:09:00,76210,16.8730,0.0505,0
11:09:05,76235,6.9800,0.0505,0
11:09:10,76281,22.7670,0.0505,0
11:09:17,76315,17.0610,0.0505,0
11:09:22,76361,18.4550,0.0505,0
11:09:27,76407,18.1350,0.0505,0
11:09:33,76427,3.5210,0.0505,0
11:09:39,76452,-0.0360,0.0505,0
11:09:44,76498,19.2810,0.0505,0
11:09:49,76522,4.2490,0.0505,0
11:09:54,76568,21.6960,0.0504,0
11:10:01,76612,15.5960,0.0504,0
11:10:06,76658,18.3950,0.0504,0
11:10:11,76704,17.9290,0.0504,0
11:10:16,76729,3.8690,0.0504,0
11:10:22,76763,16.4640,0.0504,0
11:10:27,76809,25.2790,0.0504,0
11:10:32,76834,13.0040,0.0504,0
11:10:37,76880,16.5920,0.0504,0
11:10:42,76926,16.6320,0.0504,0
11:10:47,76951,6.8910,0.0504,0
11:10:52,76997,23.5790,0.0504,0
11:10:58,77031,16.4160,0.0504,0
11:11:03,77077,22.4030,0.0504,0
11:11:08,77101,10.9880,0.0504,0
11:11:13,77147,26.0040,0.0504,0
11:11:19,77172,12.0720,0.0504,0
11:11:24,77218,24.1540,0.0504,0
11:11:29,77243,8.7250,0.0504,0
11:11:36,77287,18.3560,0.0504,0
11:11:41,77333,19.7410,0.0504,0
11:11:46,77379,17.3160,0.0504,0
11:11:51,77404,5.0560,0.0504,0
11:11:56,77450,21.4260,0.0504,0
11:12:02,77484,11.3400,0.0504,0
11:12:07,77530,16.7730,0.0504,0
11:12:14,77569,18.0040,0.0504,0
11:12:19,77615,17.5890,0.0504,0
11:12:24,77661,14.6570,0.0504,0
11:12:29,77686,1.2220,0.0504,0
11:12:34,77732,23.0620,0.0504,0
11:12:39,77757,10.1520,0.0504,0
11:12:44,77803,23.0830,0.0504,0
11:12:49,77828,4.2840,0.0504,0
11:12:54,77874,22.9760,0.0504,0
11:13:01,77916,14.6960,0.0504,0
11:13:06,77962,18.7100,0.0504,0
11:13:11,77987,6.1230,0.0504,0
11:13:16,78033,21.1120,0.0504,0
11:13:24,78076,15.0740,0.0504,0
11:13:29,78122,21.1570,0.0504,0
11:13:34,78147,9.5110,0.0504,0
11:13:39,78193,21.4180,0.0504,0
11:13:44,78239,12.2440,0.0504,0
11:13:49,78265,5.3540,0.0504,0
11:13:54,78311,16.4630,0.0504,0
11:13:59,78357,19.6800,0.0504,0
11:14:04,78382,4.1580,0.0504,0
11:14:09,78428,25.5200,0.0504,0
11:14:14,78453,8.6300,0.0504,0
11:14:19,78499,21.4920,0.0504,0
11:14:24,78524,10.3110,0.0504,0
11:14:29,78570,21.7900,0.0504,0
11:14:35,78595,4.8700,0.0504,0
11:14:40,78641,20.2390,0.0504,0
11:14:45,78687,13.8020,0.0504,0
11:14:50,78712,4.6280,0.0504,0
11:14:55,78758,25.0800,0.0504,0
11:15:00,78804,4.9740,0.0504,0
11:15:05,78850,0.0100,0.0504,0
11:15:10,78896,0.0030,0.0504,0
11:15:15,78942,0.0480,0.0504,0
11:15:20,78970,0.0560,0.0504,0
11:15:25,79016,21.4870,0.0504,0
11:15:32,79059,12.5590,0.0504,0
11:15:37,79105,24.4120,0.0503,0
11:15:43,79130,9.7610,0.0503,0
11:15:49,79169,18.7300,0.0503,0
11:15:54,79215,21.9590,0.0503,0
11:16:01,79258,16.7920,0.0503,0
11:16:06,79304,17.8580,0.0503,0
11:16:12,79335,11.3550,0.0503,0
11:16:17,79381,18.9730,0.0503,0
11:16:22,79405,11.8390,0.0503,0
11:16:27,79430,10.9650,0.0503,0
11:16:32,79476,19.5580,0.0503,0
11:16:37,79501,12.4180,0.0503,0
11:16:42,79526,4.8510,0.0503,0
11:16:47,79572,18.0200,0.0503,0
11:16:53,79618,13.3760,0.0503,0
11:16:58,79647,9.4220,0.0503,0
11:17:03,79693,21.9260,0.0503,0
11:17:08,79739,10.1510,0.0503,0
11:17:15,79777,8.1640,0.0503,0
11:17:20,79823,22.3490,0.0503,0
11:17:27,79864,16.1150,0.0503,0
11:17:32,79910,14.9240,0.0503,0
11:17:37,79956,18.4570,0.0503,0
11:17:42,79981,4.3240,0.0503,0
11:17:47,80027,22.1230,0.0503,0
11:17:52,80052,9.3990,0.0503,0
11:17:57,80098,20.5020,0.0503,0
11:18:03,80130,13.3480,0.0503,0
11:18:08,80176,22.1030,0.0503,0
11:18:13,80222,14.5370,0.0503,0
11:18:18,80247,13.5760,0.0503,0
11:18:23,80293,20.5680,0.0503,0
11:18:28,80318,9.3850,0.0503,0
11:18:33,80364,21.5120,0.0503,0
11:18:40,80409,17.1570,0.0503,0
11:18:45,80455,22.4470,0.0503,1
11:18:51,80480,6.4810,0.0503,0
11:18:56,80526,14.4550,0.0503,0
11:19:01,80551,8.2700,0.0503,0
11:19:06,80597,21.2160,0.0503,0
11:19:11,80623,10.6050,0.0503,0
11:19:16,80669,9.4050,0.0503,0
11:19:23,80709,18.3480,0.0503,0
11:19:28,80755,17.8260,0.0503,0
11:19:34,80791,16.5590,0.0503,0
11:19:39,80837,16.6330,0.0503,0
11:19:44,80883,23.1440,0.0503,1
11:19:49,80908,9.5300,0.0503,0
11:19:54,80933,8.9470,0.0503,0
11:19:59,80979,25.3630,0.0503,0
11:20:04,81004,6.7860,0.0503,0
11:20:09,81050,21.2020,0.0503,0
11:20:14,81096,11.1300,0.0503,0
11:20:20,81121,8.7060,0.0503,0
11:20:25,81167,26.3440,0.0503,0
11:20:30,81192,10.3120,0.0503,0
11:20:35,81238,26.2440,0.0503,0
11:20:40,81267,11.2090,0.0503,0
11:20:45,81313,15.8490,0.0503,0
11:20:50,81359,18.3880,0.0503,0
11:20:55,81384,9.1100,0.0503,0
11:21:00,81409,10.7860,0.0503,0
11:21:06,81455,23.2690,0.0503,0
11:21:11,81480,11.5730,0.0503,0
11:21:16,81526,25.0720,0.0503,0
11:21:23,81571,9.3950,0.0503,0
11:21:28,81617,21.2160,0.0503,0
11:21:35,81656,20.3660,0.0503,0
11:21:40,81686,14.0650,0.0503,0
11:21:45,81732,21.7020,0.0503,0
11:21:52,81775,17.1440,0.0503,0
11:21:57,81821,21.1910,0.0503,0
11:22:05,81865,18.6350,0.0503,0
11:22:10,81911,17.5160,0.0503,0
11:22:15,81957,17.2040,0.0503,0
11:22:20,81982,5.7190,0.0503,0
11:22:25,82007,11.2250,0.0503,0
11:22:32,82052,20.2580,0.0503,0
11:22:39,82090,15.5280,0.0503,0
11:22:44,82136,15.8670,0.0503,0
11:22:51,82160,3.6220,0.0503,0
11:22:56,82206,23.6060,0.0503,0
11:23:01,82252,12.6920,0.0503,0
11:23:06,82277,7.1880,0.0503,0
11:23:11,82323,20.2060,0.0503,0
11:23:18,82361,15.8480,0.0503,0
11:23:23,82407,22.9420,0.0503,0
11:23:29,82447,15.8480,0.0502,0
11:23:35,82493,21.7910,0.0502,0
11:23:40,82539,14.2840,0.0502,0
11:23:45,82564,5.1140,0.0502,0
11:23:50,82610,22.0200,0.0502,0
11:23:57,82655,16.7440,0.0502,0
11:24:02,82680,3.3400,0.0502,0
11:24:07,82726,21.6810,0.0502,0
11:24:14,82769,18.2150,0.0502,0
11:24:19,82794,2.4000,0.0502,0
11:24:24,82840,20.6420,0.0502,0
11:24:29,82886,15.1250,0.0502,0
11:24:34,82911,2.1040,0.0502,0
11:24:40,82936,12.0930,0.0502,0
11:24:45,82982,19.0620,0.0502,0
11:24:50,83009,12.4720,0.0502,0
11:24:55,83055,21.0830,0.0502,0
11:25:00,83101,13.0720,0.0502,0
11:25:05,83126,5.1150,0.0502,0
11:25:11,83159,15.1820,0.0502,0
11:25:16,83205,20.8060,0.0502,0
11:25:23,83245,18.1950,0.0502,0
11:25:28,83291,17.2170,0.0502,0
11:25:33,83337,17.8430,0.0502,0
11:25:38,83362,4.7940,0.0502,0
11:25:43,83408,19.7290,0.0502,0
11:25:48,83454,16.2920,0.0502,0
11:25:53,83479,3.8930,0.0502,0
11:25:58,83504,7.1390,0.0502,0
11:26:03,83550,22.4010,0.0502,0
11:26:09,83579,10.6840,0.0502,0
11:26:14,83625,18.1520,0.0502,0
11:26:19,83671,15.7240,0.0502,0
11:26:24,83696,4.3410,0.0502,0
11:26:29,83742,22.5970,0.0502,0
11:26:34,83767,12.1830,0.0502,0
11:26:39,83813,18.9450,0.0502,0
11:26:44,83838,10.0810,0.0502,0
11:26:49,83884,21.4360,0.0502,0
11:26:56,83928,17.0570,0.0502,0
11:27:01,83974,13.2060,0.0502,0
11:27:07,84020,23.2300,0.0502,0
11:27:12,84045,3.5260,0.0502,0
11:27:18,84081,19.1300,0.0502,0
11:27:24,84117,17.3110,0.0502,0
11:27:29,84163,19.8330,0.0502,0
11:27:34,84209,4.4240,0.0502,0
11:27:39,84255,0.2060,0.0502,0
11:27:44,84301,-0.0400,0.0502,0
11:27:51,84337,0.9350,0.0502,0
11:27:56,84383,19.8950,0.0502,0
11:28:01,84408,7.4040,0.0502,0
11:28:06,84454,19.8150,0.0502,0
11:28:11,84500,14.4660,0.0502,0
11:28:16,84525,5.3920,0.0502,0
11:28:21,84550,10.9450,0.0502,0
11:28:27,84583,14.5580,0.0502,0
11:28:34,84625,18.7810,0.0502,0
11:28:41,84669,18.0320,0.0502,0
11:28:48,84713,18.4920,0.0502,0
11:28:54,84743,10.7350,0.0502,0
11:28:59,84789,17.2250,0.0502,0
11:29:04,84835,16.8740,0.0502,0
11:29:09,84860,6.3260,0.0502,0
11:29:14,84906,22.5500,0.0502,0
11:29:20,84940,8.8920,0.0502,0
11:29:27,84982,19.0670,0.0502,0
11:29:32,85028,24.1190,0.0502,0
11:29:37,85052,5.5920,0.0502,0
11:29:42,85098,22.0570,0.0502,0
11:29:47,85144,12.0470,0.0502,0
11:29:52,85169,8.6450,0.0502,0
11:29:57,85215,23.8760,0.0502,0
11:30:03,85243,12.1660,0.0502,0
11:30:09,85275,11.9570,0.0502,0
11:30:14,85321,19.6180,0.0502,0
11:30:19,85367,14.7330,0.0502,0
11:30:24,85392,5.6930,0.0502,0
11:30:29,85438,26.8380,0.0502,0
11:30:35,85471,11.8630,0.0502,0
11:30:40,85517,17.3760,0.0502,0
11:30:45,85563,18.3780,0.0502,0
11:30:50,85588,3.6900,0.0502,0
11:30:57,85612,6.9820,0.0502,0
11:31:02,85658,19.7820,0.0502,0
11:31:07,85683,6.5440,0.0502,0
11:31:12,85729,19.0650,0.0502,0
11:31:18,85754,9.5120,0.0502,0
11:31:23,85800,19.7420,0.0502,0
11:31:28,85824,9.2520,0.0502,0
11:31:33,85870,22.2650,0.0502,0
11:31:38,85899,15.5240,0.0502,0
11:31:43,85945,22.6180,0.0502,0
11:31:48,85991,16.1840,0.0502,1
11:31:53,86016,8.0480,0.0502,0
11:31:58,86062,24.1740,0.0502,0
11:32:03,86087,13.5730,0.0502,0
11:32:09,86133,23.5760,0.0502,0
11:32:14,86158,7.4410,0.0502,0
11:32:19,86204,22.6940,0.0502,0
