Timestamp,Batch,Loss,Avg_Reward,Buffer_Size,Epsilon
,CHECKPOINT BATCH 19275,15.4812,,,
,CHECKPOINT BATCH 19280,13.5775,,,
,CHECKPOINT BATCH 19285,16.3463,,,
18:40:49,19290,14.2685,7.9345,5000,0.1880
,CHECKPOINT BATCH 19290,14.2685,,,
,CHECKPOINT BATCH 19295,15.5519,,,
18:40:52,19300,12.2012,9.0160,5000,0.1879
,CHECKPOINT BATCH 19300,12.2012,,,
,CHECKPOINT BATCH 19305,9.6130,,,
,CHECKPOINT BATCH 19310,17.7578,,,
,CHECKPOINT BATCH 19315,16.0995,,,
18:40:54,19318,9.2404,11.0445,5000,0.1876
,CHECKPOINT BATCH 19320,13.4866,,,
18:40:56,19325,15.3194,12.1045,5000,0.1875
,CHECKPOINT BATCH 19325,15.3194,,,
,CHECKPOINT BATCH 19330,10.9030,,,
,CHECKPOINT BATCH 19335,16.7420,,,
,CHECKPOINT BATCH 19340,11.1148,,,
18:40:58,19343,11.6587,13.7970,5000,0.1873
,CHECKPOINT BATCH 19345,16.4786,,,
,CHECKPOINT BATCH 19350,13.7002,,,
,CHECKPOINT BATCH 19355,12.9449,,,
,CHECKPOINT BATCH 19360,13.5729,,,
18:41:00,19361,12.6656,13.0445,5000,0.1871
,CHECKPOINT BATCH 19365,14.6227,,,
,CHECKPOINT BATCH 19370,15.8113,,,
,CHECKPOINT BATCH 19375,11.0698,,,
18:41:02,19379,9.0512,12.7530,5000,0.1868
,CHECKPOINT BATCH 19380,19.0277,,,
,CHECKPOINT BATCH 19385,13.3352,,,
,CHECKPOINT BATCH 19390,14.9497,,,
,CHECKPOINT BATCH 19395,14.7369,,,
18:41:04,19397,22.1786,13.3450,5000,0.1866
,CHECKPOINT BATCH 19400,19.9662,,,
,CHECKPOINT BATCH 19405,11.9149,,,
,CHECKPOINT BATCH 19410,21.8090,,,
18:41:07,19413,10.8263,14.5505,5000,0.1863
,CHECKPOINT BATCH 19415,14.8683,,,
,CHECKPOINT BATCH 19420,7.6003,,,
,CHECKPOINT BATCH 19425,13.2256,,,
,CHECKPOINT BATCH 19430,9.6752,,,
18:41:09,19431,9.4160,13.6900,5000,0.1861
,CHECKPOINT BATCH 19435,11.8525,,,
,CHECKPOINT BATCH 19440,10.8086,,,
,CHECKPOINT BATCH 19445,10.2398,,,
18:41:11,19449,9.2634,14.2365,5000,0.1859
,CHECKPOINT BATCH 19450,18.1668,,,
,CHECKPOINT BATCH 19455,10.9534,,,
,CHECKPOINT BATCH 19460,13.8055,,,
,CHECKPOINT BATCH 19465,15.5471,,,
18:41:13,19467,17.4121,14.3995,5000,0.1856
,CHECKPOINT BATCH 19470,13.4095,,,
,CHECKPOINT BATCH 19475,13.8675,,,
,CHECKPOINT BATCH 19480,15.1393,,,
18:41:15,19485,16.0130,14.6965,5000,0.1854
,CHECKPOINT BATCH 19485,16.0130,,,
,CHECKPOINT BATCH 19490,11.7485,,,
,CHECKPOINT BATCH 19495,12.6337,,,
,CHECKPOINT BATCH 19500,18.3883,,,
18:41:17,19503,10.3014,12.1085,5000,0.1851
,CHECKPOINT BATCH 19505,19.0587,,,
,CHECKPOINT BATCH 19510,10.9315,,,
18:41:20,19513,12.4338,11.1815,5000,0.1850
,CHECKPOINT BATCH 19515,15.3171,,,
,CHECKPOINT BATCH 19520,16.3386,,,
,CHECKPOINT BATCH 19525,13.1705,,,
,CHECKPOINT BATCH 19530,8.1419,,,
18:41:22,19531,9.3661,10.8810,5000,0.1847
,CHECKPOINT BATCH 19535,15.3168,,,
,CHECKPOINT BATCH 19540,12.5289,,,
,CHECKPOINT BATCH 19545,13.6083,,,
18:41:24,19549,15.2163,11.5565,5000,0.1845
,CHECKPOINT BATCH 19550,10.3740,,,
,CHECKPOINT BATCH 19555,10.9599,,,
,CHECKPOINT BATCH 19560,13.7911,,,
,CHECKPOINT BATCH 19565,15.5650,,,
18:41:26,19567,12.8927,11.4185,5000,0.1843
,CHECKPOINT BATCH 19570,11.0751,,,
,CHECKPOINT BATCH 19575,23.0436,,,
18:41:29,19578,12.8674,10.4825,5000,0.1841
,CHECKPOINT BATCH 19580,16.6051,,,
,CHECKPOINT BATCH 19585,14.1382,,,
,CHECKPOINT BATCH 19590,13.3756,,,
,CHECKPOINT BATCH 19595,11.4203,,,
18:41:31,19596,11.5767,11.4655,5000,0.1839
,CHECKPOINT BATCH 19600,10.2479,,,
,CHECKPOINT BATCH 19605,11.8281,,,
,CHECKPOINT BATCH 19610,13.8095,,,
18:41:33,19614,18.0257,14.8300,5000,0.1836
,CHECKPOINT BATCH 19615,15.6375,,,
,CHECKPOINT BATCH 19620,9.4828,,,
,CHECKPOINT BATCH 19625,12.6586,,,
18:41:36,19630,10.0365,15.3795,5000,0.1834
,CHECKPOINT BATCH 19630,10.0365,,,
,CHECKPOINT BATCH 19635,10.2504,,,
,CHECKPOINT BATCH 19640,13.2894,,,
,CHECKPOINT BATCH 19645,15.7342,,,
18:41:38,19649,12.0751,12.9725,5000,0.1832
,CHECKPOINT BATCH 19650,14.1875,,,
,CHECKPOINT BATCH 19655,17.4855,,,
,CHECKPOINT BATCH 19660,10.1077,,,
,CHECKPOINT BATCH 19665,14.5207,,,
18:41:40,19667,12.4474,12.6335,5000,0.1829
,CHECKPOINT BATCH 19670,10.1029,,,
,CHECKPOINT BATCH 19675,11.5091,,,
18:41:43,19680,14.7805,13.8745,5000,0.1827
,CHECKPOINT BATCH 19680,14.7805,,,
,CHECKPOINT BATCH 19685,19.5510,,,
,CHECKPOINT BATCH 19690,13.1041,,,
,CHECKPOINT BATCH 19695,17.1620,,,
18:41:45,19698,11.5991,12.5205,5000,0.1825
,CHECKPOINT BATCH 19700,8.5301,,,
,CHECKPOINT BATCH 19705,16.7967,,,
,CHECKPOINT BATCH 19710,15.9374,,,
,CHECKPOINT BATCH 19715,20.0096,,,
18:41:47,19717,11.3382,12.0240,5000,0.1823
,CHECKPOINT BATCH 19720,28.4466,,,
,CHECKPOINT BATCH 19725,13.7773,,,
,CHECKPOINT BATCH 19730,11.7534,,,
18:41:49,19735,14.0018,13.0515,5000,0.1820
,CHECKPOINT BATCH 19735,14.0018,,,
,CHECKPOINT BATCH 19740,12.4590,,,
,CHECKPOINT BATCH 19745,14.5121,,,
18:41:52,19746,11.8767,12.5530,5000,0.1819
,CHECKPOINT BATCH 19750,11.5732,,,
,CHECKPOINT BATCH 19755,15.2008,,,
,CHECKPOINT BATCH 19760,18.0118,,,
18:41:54,19764,13.4762,11.8360,5000,0.1816
,CHECKPOINT BATCH 19765,15.0419,,,
,CHECKPOINT BATCH 19770,15.3315,,,
,CHECKPOINT BATCH 19775,8.7653,,,
,CHECKPOINT BATCH 19780,17.7600,,,
18:41:56,19782,10.0345,12.6960,5000,0.1814
,CHECKPOINT BATCH 19785,8.9467,,,
,CHECKPOINT BATCH 19790,10.0524,,,
,CHECKPOINT BATCH 19795,12.0743,,,
18:41:59,19797,13.2353,14.0175,5000,0.1812
,CHECKPOINT BATCH 19800,11.5670,,,
,CHECKPOINT BATCH 19805,14.4462,,,
,CHECKPOINT BATCH 19810,15.3294,,,
18:42:01,19815,8.5362,13.2940,5000,0.1810
,CHECKPOINT BATCH 19815,8.5362,,,
,CHECKPOINT BATCH 19820,10.9659,,,
,CHECKPOINT BATCH 19825,8.9296,,,
,CHECKPOINT BATCH 19830,11.6999,,,
18:42:03,19833,15.1129,13.8845,5000,0.1807
,CHECKPOINT BATCH 19835,10.0626,,,
,CHECKPOINT BATCH 19840,15.2785,,,
,CHECKPOINT BATCH 19845,15.8755,,,
,CHECKPOINT BATCH 19850,18.0502,,,
18:42:05,19851,16.5548,15.2350,5000,0.1805
,CHECKPOINT BATCH 19855,18.1692,,,
,CHECKPOINT BATCH 19860,14.7589,,,
18:42:07,19862,14.1964,15.0480,5000,0.1804
,CHECKPOINT BATCH 19865,14.9412,,,
,CHECKPOINT BATCH 19870,18.6095,,,
,CHECKPOINT BATCH 19875,14.2303,,,
18:42:10,19880,15.6866,13.4475,5000,0.1801
,CHECKPOINT BATCH 19880,15.6866,,,
,CHECKPOINT BATCH 19885,12.5172,,,
,CHECKPOINT BATCH 19890,20.3624,,,
,CHECKPOINT BATCH 19895,14.0447,,,
18:42:12,19898,22.9681,14.3585,5000,0.1799
,CHECKPOINT BATCH 19900,15.5297,,,
,CHECKPOINT BATCH 19905,22.5376,,,
,CHECKPOINT BATCH 19910,18.4401,,,
18:42:15,19914,17.0678,14.8115,5000,0.1797
,CHECKPOINT BATCH 19915,13.0785,,,
,CHECKPOINT BATCH 19920,11.0319,,,
,CHECKPOINT BATCH 19925,21.9234,,,
,CHECKPOINT BATCH 19930,17.2886,,,
18:42:17,19932,16.1832,14.1350,5000,0.1794
,CHECKPOINT BATCH 19935,14.1637,,,
,CHECKPOINT BATCH 19940,19.2721,,,
,CHECKPOINT BATCH 19945,17.6402,,,
18:42:19,19950,10.2281,15.5520,5000,0.1792
,CHECKPOINT BATCH 19950,10.2281,,,
,CHECKPOINT BATCH 19955,16.7509,,,
,CHECKPOINT BATCH 19960,12.4090,,,
,CHECKPOINT BATCH 19965,15.1983,,,
18:42:21,19968,10.9467,16.2965,5000,0.1790
,CHECKPOINT BATCH 19970,17.6327,,,
18:42:23,19975,15.7590,15.8425,5000,0.1789
,CHECKPOINT BATCH 19975,15.7590,,,
,CHECKPOINT BATCH 19980,10.3188,,,
,CHECKPOINT BATCH 19985,11.1363,,,
,CHECKPOINT BATCH 19990,15.7017,,,
18:42:25,19993,20.4529,15.8540,5000,0.1787
,CHECKPOINT BATCH 19995,15.7263,,,
,CHECKPOINT BATCH 20000,19.8451,,,
,CHECKPOINT BATCH 20005,9.6747,,,
,CHECKPOINT BATCH 20010,15.6570,,,
18:42:27,20011,9.3898,15.9875,5000,0.1784
,CHECKPOINT BATCH 20015,16.9265,,,
,CHECKPOINT BATCH 20020,12.2163,,,
,CHECKPOINT BATCH 20025,12.5313,,,
18:42:29,20029,12.1490,15.0110,5000,0.1782
,CHECKPOINT BATCH 20030,14.9757,,,
,CHECKPOINT BATCH 20035,9.9576,,,
,CHECKPOINT BATCH 20040,11.9705,,,
,CHECKPOINT BATCH 20045,13.1592,,,
18:42:31,20047,11.8876,11.4640,5000,0.1780
,CHECKPOINT BATCH 20050,15.7384,,,
18:42:33,20054,13.2572,10.2340,5000,0.1779
,CHECKPOINT BATCH 20055,21.3627,,,
,CHECKPOINT BATCH 20060,11.7823,,,
,CHECKPOINT BATCH 20065,14.4488,,,
,CHECKPOINT BATCH 20070,16.4820,,,
18:42:35,20072,15.1671,11.3290,5000,0.1776
,CHECKPOINT BATCH 20075,10.9033,,,
,CHECKPOINT BATCH 20080,10.0353,,,
,CHECKPOINT BATCH 20085,14.8072,,,
18:42:37,20090,8.1500,11.9125,5000,0.1774
,CHECKPOINT BATCH 20090,8.1500,,,
,CHECKPOINT BATCH 20095,9.0317,,,
,CHECKPOINT BATCH 20100,8.9101,,,
,CHECKPOINT BATCH 20105,18.3153,,,
18:42:41,20108,11.6232,11.1615,5000,0.1772
,CHECKPOINT BATCH 20110,11.7161,,,
,CHECKPOINT BATCH 20115,15.9472,,,
,CHECKPOINT BATCH 20120,7.9231,,,
,CHECKPOINT BATCH 20125,12.8587,,,
18:42:43,20126,13.6835,12.4440,5000,0.1770
,CHECKPOINT BATCH 20130,10.8526,,,
,CHECKPOINT BATCH 20135,13.6335,,,
,CHECKPOINT BATCH 20140,11.4558,,,
18:42:45,20144,17.3862,15.7260,5000,0.1767
,CHECKPOINT BATCH 20145,9.7847,,,
,CHECKPOINT BATCH 20150,11.8330,,,
,CHECKPOINT BATCH 20155,9.6651,,,
,CHECKPOINT BATCH 20160,12.5603,,,
18:42:47,20162,17.6538,17.7050,5000,0.1765
,CHECKPOINT BATCH 20165,12.4676,,,
18:42:49,20169,15.3563,17.5335,5000,0.1764
,CHECKPOINT BATCH 20170,9.4178,,,
,CHECKPOINT BATCH 20175,10.2067,,,
,CHECKPOINT BATCH 20180,15.9479,,,
,CHECKPOINT BATCH 20185,13.3748,,,
18:42:51,20187,15.9483,16.0640,5000,0.1762
,CHECKPOINT BATCH 20190,10.7943,,,
,CHECKPOINT BATCH 20195,14.1500,,,
,CHECKPOINT BATCH 20200,9.8948,,,
18:42:53,20205,13.0762,16.4900,5000,0.1760
,CHECKPOINT BATCH 20205,13.0762,,,
,CHECKPOINT BATCH 20210,13.9966,,,
18:42:55,20212,12.6465,16.7930,5000,0.1759
,CHECKPOINT BATCH 20215,16.4697,,,
,CHECKPOINT BATCH 20220,11.0529,,,
,CHECKPOINT BATCH 20225,11.0266,,,
18:42:57,20229,9.9045,15.8780,5000,0.1757
,CHECKPOINT BATCH 20230,12.6093,,,
,CHECKPOINT BATCH 20235,16.4795,,,
,CHECKPOINT BATCH 20240,12.9222,,,
,CHECKPOINT BATCH 20245,8.8264,,,
18:42:59,20247,10.1229,15.6860,5000,0.1754
,CHECKPOINT BATCH 20250,7.8661,,,
,CHECKPOINT BATCH 20255,8.9686,,,
,CHECKPOINT BATCH 20260,9.5400,,,
18:43:01,20265,17.8114,15.2175,5000,0.1752
,CHECKPOINT BATCH 20265,17.8114,,,
,CHECKPOINT BATCH 20270,14.1260,,,
,CHECKPOINT BATCH 20275,10.5713,,,
,CHECKPOINT BATCH 20280,11.0339,,,
18:43:04,20284,12.3439,13.0605,5000,0.1750
,CHECKPOINT BATCH 20285,12.6085,,,
,CHECKPOINT BATCH 20290,11.0042,,,
,CHECKPOINT BATCH 20295,15.3691,,,
,CHECKPOINT BATCH 20300,14.1941,,,
18:43:06,20302,11.2063,8.9605,5000,0.1747
,CHECKPOINT BATCH 20305,9.7429,,,
,CHECKPOINT BATCH 20310,16.6105,,,
,CHECKPOINT BATCH 20315,19.4859,,,
18:43:08,20320,17.7768,7.4310,5000,0.1745
,CHECKPOINT BATCH 20320,17.7768,,,
,CHECKPOINT BATCH 20325,11.2514,,,
,CHECKPOINT BATCH 20330,7.2190,,,
,CHECKPOINT BATCH 20335,14.6090,,,
18:43:10,20338,15.1069,4.1220,5000,0.1743
,CHECKPOINT BATCH 20340,11.1283,,,
,CHECKPOINT BATCH 20345,11.7778,,,
18:43:12,20349,18.0525,2.0040,5000,0.1742
,CHECKPOINT BATCH 20350,18.3018,,,
,CHECKPOINT BATCH 20355,11.1493,,,
,CHECKPOINT BATCH 20360,13.4318,,,
,CHECKPOINT BATCH 20365,12.1048,,,
18:43:14,20367,8.6629,2.6545,5000,0.1739
,CHECKPOINT BATCH 20370,14.4826,,,
,CHECKPOINT BATCH 20375,12.4795,,,
,CHECKPOINT BATCH 20380,11.3991,,,
18:43:16,20385,21.1557,5.5690,5000,0.1737
,CHECKPOINT BATCH 20385,21.1557,,,
,CHECKPOINT BATCH 20390,13.7041,,,
,CHECKPOINT BATCH 20395,14.7356,,,
,CHECKPOINT BATCH 20400,16.5509,,,
18:43:18,20403,10.9038,8.1690,5000,0.1735
,CHECKPOINT BATCH 20405,9.4967,,,
,CHECKPOINT BATCH 20410,8.9488,,,
18:43:21,20415,13.1288,9.2010,5000,0.1733
,CHECKPOINT BATCH 20415,13.1288,,,
,CHECKPOINT BATCH 20420,11.4040,,,
,CHECKPOINT BATCH 20425,11.5136,,,
,CHECKPOINT BATCH 20430,8.8883,,,
18:43:23,20433,17.1467,10.7310,5000,0.1731
,CHECKPOINT BATCH 20435,15.3397,,,
,CHECKPOINT BATCH 20440,12.3448,,,
18:43:26,20442,18.6013,11.7480,5000,0.1730
,CHECKPOINT BATCH 20445,12.1982,,,
,CHECKPOINT BATCH 20450,20.7269,,,
,CHECKPOINT BATCH 20455,15.9276,,,
18:43:28,20460,11.2243,12.2040,5000,0.1728
,CHECKPOINT BATCH 20460,11.2243,,,
,CHECKPOINT BATCH 20465,20.5835,,,
,CHECKPOINT BATCH 20470,7.6342,,,
,CHECKPOINT BATCH 20475,15.0591,,,
18:43:30,20479,11.7198,11.3745,5000,0.1726
,CHECKPOINT BATCH 20480,12.6353,,,
,CHECKPOINT BATCH 20485,16.0081,,,
,CHECKPOINT BATCH 20490,22.7375,,,
,CHECKPOINT BATCH 20495,8.6212,,,
18:43:32,20497,14.7243,11.0385,5000,0.1723
,CHECKPOINT BATCH 20500,17.2398,,,
,CHECKPOINT BATCH 20505,18.3365,,,
,CHECKPOINT BATCH 20510,15.2952,,,
18:43:34,20515,14.3065,11.3595,5000,0.1721
,CHECKPOINT BATCH 20515,14.3065,,,
,CHECKPOINT BATCH 20520,12.9448,,,
,CHECKPOINT BATCH 20525,23.2692,,,
,CHECKPOINT BATCH 20530,11.4099,,,
18:43:36,20533,13.0131,12.3965,5000,0.1719
,CHECKPOINT BATCH 20535,11.7706,,,
,CHECKPOINT BATCH 20540,12.0001,,,
,CHECKPOINT BATCH 20545,15.3213,,,
,CHECKPOINT BATCH 20550,9.9808,,,
18:43:38,20551,10.5621,12.6885,5000,0.1717
,CHECKPOINT BATCH 20555,10.9004,,,
18:43:40,20558,13.5104,12.0775,5000,0.1716
,CHECKPOINT BATCH 20560,15.4143,,,
,CHECKPOINT BATCH 20565,13.3223,,,
,CHECKPOINT BATCH 20570,9.7878,,,
,CHECKPOINT BATCH 20575,11.8521,,,
18:43:42,20576,11.4873,12.8890,5000,0.1714
,CHECKPOINT BATCH 20580,9.0468,,,
,CHECKPOINT BATCH 20585,15.7551,,,
,CHECKPOINT BATCH 20590,12.0518,,,
18:43:44,20594,13.3455,13.8650,5000,0.1712
,CHECKPOINT BATCH 20595,8.9132,,,
,CHECKPOINT BATCH 20600,8.0042,,,
,CHECKPOINT BATCH 20605,11.7003,,,
,CHECKPOINT BATCH 20610,8.6969,,,
18:43:46,20612,7.8833,13.5375,5000,0.1709
,CHECKPOINT BATCH 20615,16.8401,,,
,CHECKPOINT BATCH 20620,12.5310,,,
,CHECKPOINT BATCH 20625,11.2912,,,
18:43:48,20630,13.4904,13.3770,5000,0.1707
,CHECKPOINT BATCH 20630,13.4904,,,
,CHECKPOINT BATCH 20635,9.5450,,,
18:43:51,20639,13.4724,12.4350,5000,0.1706
,CHECKPOINT BATCH 20640,12.8298,,,
,CHECKPOINT BATCH 20645,10.7685,,,
,CHECKPOINT BATCH 20650,13.8391,,,
,CHECKPOINT BATCH 20655,15.7245,,,
18:43:53,20657,13.3960,13.3980,5000,0.1704
,CHECKPOINT BATCH 20660,13.2804,,,
,CHECKPOINT BATCH 20665,14.0011,,,
,CHECKPOINT BATCH 20670,9.9543,,,
18:43:55,20675,15.9688,14.1875,5000,0.1702
,CHECKPOINT BATCH 20675,15.9688,,,
,CHECKPOINT BATCH 20680,17.4619,,,
,CHECKPOINT BATCH 20685,12.5402,,,
,CHECKPOINT BATCH 20690,9.8014,,,
18:43:57,20693,9.5107,14.0315,5000,0.1700
,CHECKPOINT BATCH 20695,10.3048,,,
,CHECKPOINT BATCH 20700,14.7388,,,
,CHECKPOINT BATCH 20705,11.8191,,,
,CHECKPOINT BATCH 20710,12.1387,,,
18:43:59,20711,16.6755,14.7935,5000,0.1697
,CHECKPOINT BATCH 20715,11.6673,,,
,CHECKPOINT BATCH 20720,21.7679,,,
,CHECKPOINT BATCH 20725,13.2631,,,
18:44:01,20729,15.0415,14.6025,5000,0.1695
,CHECKPOINT BATCH 20730,15.1701,,,
,CHECKPOINT BATCH 20735,14.1190,,,
,CHECKPOINT BATCH 20740,16.4459,,,
,CHECKPOINT BATCH 20745,15.7468,,,
18:44:03,20747,11.3209,15.3325,5000,0.1693
,CHECKPOINT BATCH 20750,18.8109,,,
,CHECKPOINT BATCH 20755,14.6140,,,
,CHECKPOINT BATCH 20760,15.0683,,,
18:44:05,20765,16.1801,13.4295,5000,0.1691
,CHECKPOINT BATCH 20765,16.1801,,,
,CHECKPOINT BATCH 20770,19.1066,,,
,CHECKPOINT BATCH 20775,10.4474,,,
,CHECKPOINT BATCH 20780,9.5608,,,
18:44:07,20783,20.2663,11.2245,5000,0.1689
,CHECKPOINT BATCH 20785,17.1241,,,
18:44:09,20789,15.5194,10.1525,5000,0.1688
,CHECKPOINT BATCH 20790,12.1973,,,
,CHECKPOINT BATCH 20795,12.7155,,,
,CHECKPOINT BATCH 20800,12.2517,,,
,CHECKPOINT BATCH 20805,9.6330,,,
18:44:11,20807,10.4431,9.8715,5000,0.1686
,CHECKPOINT BATCH 20810,13.2385,,,
,CHECKPOINT BATCH 20815,12.8611,,,
,CHECKPOINT BATCH 20820,18.2782,,,
18:44:13,20825,13.1571,10.6835,5000,0.1684
,CHECKPOINT BATCH 20825,13.1571,,,
,CHECKPOINT BATCH 20830,12.4786,,,
,CHECKPOINT BATCH 20835,17.1845,,,
,CHECKPOINT BATCH 20840,18.2811,,,
18:44:15,20843,13.4741,11.6450,5000,0.1682
,CHECKPOINT BATCH 20845,9.6843,,,
,CHECKPOINT BATCH 20850,18.8366,,,
18:44:18,20852,16.9013,11.9625,5000,0.1681
,CHECKPOINT BATCH 20855,13.7877,,,
,CHECKPOINT BATCH 20860,12.9620,,,
,CHECKPOINT BATCH 20865,15.3161,,,
18:44:20,20870,15.2499,12.6340,5000,0.1679
,CHECKPOINT BATCH 20870,15.2499,,,
,CHECKPOINT BATCH 20875,16.5420,,,
,CHECKPOINT BATCH 20880,12.8538,,,
,CHECKPOINT BATCH 20885,17.5559,,,
18:44:22,20888,15.8429,14.9625,5000,0.1676
,CHECKPOINT BATCH 20890,13.3272,,,
,CHECKPOINT BATCH 20895,18.1375,,,
,CHECKPOINT BATCH 20900,12.5308,,,
,CHECKPOINT BATCH 20905,14.2022,,,
18:44:24,20906,8.4151,15.4210,5000,0.1674
,CHECKPOINT BATCH 20910,20.4959,,,
,CHECKPOINT BATCH 20915,16.9748,,,
,CHECKPOINT BATCH 20920,12.3728,,,
18:44:26,20924,17.2035,14.8090,5000,0.1672
,CHECKPOINT BATCH 20925,13.7162,,,
,CHECKPOINT BATCH 20930,19.3252,,,
18:44:28,20931,14.7082,13.5935,5000,0.1671
,CHECKPOINT BATCH 20935,17.6846,,,
,CHECKPOINT BATCH 20940,11.8691,,,
,CHECKPOINT BATCH 20945,12.5734,,,
18:44:30,20949,15.3709,13.4585,5000,0.1669
,CHECKPOINT BATCH 20950,16.8632,,,
,CHECKPOINT BATCH 20955,11.9987,,,
,CHECKPOINT BATCH 20960,12.6961,,,
,CHECKPOINT BATCH 20965,10.9510,,,
18:44:32,20967,14.3014,14.9840,5000,0.1667
,CHECKPOINT BATCH 20970,16.6283,,,
,CHECKPOINT BATCH 20975,12.0029,,,
,CHECKPOINT BATCH 20980,9.7855,,,
18:44:34,20985,9.7462,15.1580,5000,0.1665
,CHECKPOINT BATCH 20985,9.7462,,,
,CHECKPOINT BATCH 20990,12.6981,,,
,CHECKPOINT BATCH 20995,15.2306,,,
,CHECKPOINT BATCH 21000,14.1250,,,
18:44:36,21003,11.5731,14.2260,5000,0.1663
,CHECKPOINT BATCH 21005,16.0871,,,
18:44:38,21009,14.9065,13.2980,5000,0.1662
,CHECKPOINT BATCH 21010,11.3452,,,
,CHECKPOINT BATCH 21015,17.3620,,,
,CHECKPOINT BATCH 21020,13.1948,,,
,CHECKPOINT BATCH 21025,8.7388,,,
18:44:40,21026,10.7889,13.6305,5000,0.1660
,CHECKPOINT BATCH 21030,13.5550,,,
,CHECKPOINT BATCH 21035,21.2030,,,
,CHECKPOINT BATCH 21040,14.8541,,,
18:44:42,21044,9.5582,15.6005,5000,0.1658
,CHECKPOINT BATCH 21045,23.7247,,,
,CHECKPOINT BATCH 21050,16.8513,,,
,CHECKPOINT BATCH 21055,24.9054,,,
,CHECKPOINT BATCH 21060,14.9263,,,
18:44:44,21062,13.2245,15.5975,5000,0.1656
,CHECKPOINT BATCH 21065,17.4304,,,
,CHECKPOINT BATCH 21070,19.2865,,,
,CHECKPOINT BATCH 21075,10.6353,,,
18:44:46,21080,19.4888,14.5190,5000,0.1654
,CHECKPOINT BATCH 21080,19.4888,,,
,CHECKPOINT BATCH 21085,11.3054,,,
18:44:49,21089,12.2868,12.9585,5000,0.1653
,CHECKPOINT BATCH 21090,10.0716,,,
,CHECKPOINT BATCH 21095,15.2921,,,
,CHECKPOINT BATCH 21100,15.2329,,,
,CHECKPOINT BATCH 21105,19.5023,,,
18:44:51,21106,10.9844,14.2210,5000,0.1651
,CHECKPOINT BATCH 21110,21.2484,,,
,CHECKPOINT BATCH 21115,12.5727,,,
,CHECKPOINT BATCH 21120,16.8981,,,
18:44:54,21121,18.5854,15.2335,5000,0.1649
,CHECKPOINT BATCH 21125,10.7901,,,
,CHECKPOINT BATCH 21130,11.6151,,,
,CHECKPOINT BATCH 21135,10.8547,,,
18:44:56,21139,15.1336,13.5735,5000,0.1647
,CHECKPOINT BATCH 21140,15.4327,,,
,CHECKPOINT BATCH 21145,13.4627,,,
18:44:58,21147,14.6364,12.9275,5000,0.1646
,CHECKPOINT BATCH 21150,16.1574,,,
,CHECKPOINT BATCH 21155,17.5087,,,
,CHECKPOINT BATCH 21160,16.6254,,,
18:45:00,21165,13.0907,12.7710,5000,0.1644
,CHECKPOINT BATCH 21165,13.0907,,,
,CHECKPOINT BATCH 21170,17.3762,,,
,CHECKPOINT BATCH 21175,15.4586,,,
,CHECKPOINT BATCH 21180,8.7716,,,
18:45:02,21183,14.0543,13.3295,5000,0.1642
,CHECKPOINT BATCH 21185,28.0671,,,
18:45:04,21189,16.8177,13.4920,5000,0.1642
,CHECKPOINT BATCH 21190,9.9308,,,
,CHECKPOINT BATCH 21195,16.0643,,,
,CHECKPOINT BATCH 21200,18.2207,,,
,CHECKPOINT BATCH 21205,18.6775,,,
18:45:06,21207,17.6500,14.5570,5000,0.1640
,CHECKPOINT BATCH 21210,12.2962,,,
,CHECKPOINT BATCH 21215,13.8374,,,
,CHECKPOINT BATCH 21220,10.5045,,,
18:45:08,21225,13.4481,16.2770,5000,0.1637
,CHECKPOINT BATCH 21225,13.4481,,,
,CHECKPOINT BATCH 21230,16.2382,,,
,CHECKPOINT BATCH 21235,11.5484,,,
,CHECKPOINT BATCH 21240,14.4405,,,
18:45:10,21243,15.3112,15.6500,5000,0.1635
,CHECKPOINT BATCH 21245,18.8524,,,
,CHECKPOINT BATCH 21250,14.9439,,,
,CHECKPOINT BATCH 21255,9.6730,,,
,CHECKPOINT BATCH 21260,19.9765,,,
18:45:13,21262,19.7968,13.7735,5000,0.1633
,CHECKPOINT BATCH 21265,13.3217,,,
,CHECKPOINT BATCH 21270,13.1348,,,
,CHECKPOINT BATCH 21275,12.2858,,,
18:45:15,21280,22.4764,10.7315,5000,0.1631
,CHECKPOINT BATCH 21280,22.4764,,,
,CHECKPOINT BATCH 21285,12.2258,,,
,CHECKPOINT BATCH 21290,11.5704,,,
,CHECKPOINT BATCH 21295,14.7793,,,
18:45:17,21298,13.5384,8.9985,5000,0.1629
,CHECKPOINT BATCH 21300,14.2553,,,
18:45:19,21305,17.2695,7.0135,5000,0.1628
,CHECKPOINT BATCH 21305,17.2695,,,
,CHECKPOINT BATCH 21310,12.5187,,,
,CHECKPOINT BATCH 21315,15.3339,,,
,CHECKPOINT BATCH 21320,16.4483,,,
18:45:21,21323,10.3438,5.0320,5000,0.1626
,CHECKPOINT BATCH 21325,10.0235,,,
,CHECKPOINT BATCH 21330,15.6252,,,
,CHECKPOINT BATCH 21335,12.1752,,,
,CHECKPOINT BATCH 21340,13.7055,,,
18:45:23,21342,16.6184,3.5175,5000,0.1624
,CHECKPOINT BATCH 21345,8.3267,,,
,CHECKPOINT BATCH 21350,12.7564,,,
,CHECKPOINT BATCH 21355,13.9890,,,
18:45:25,21360,11.8741,2.9390,5000,0.1622
,CHECKPOINT BATCH 21360,11.8741,,,
,CHECKPOINT BATCH 21365,8.9294,,,
