Timestamp,Steps,Avg_Reward_50,Epsilon,Done_Count
09:16:59,3528,0.1200,0.7176,0
09:17:04,3555,0.7010,0.7158,0
09:17:09,3591,0.0230,0.7135,0
09:17:14,3620,2.4890,0.7115,0
09:17:19,3652,0.3210,0.7094,0
09:17:26,3686,1.4340,0.7072,0
09:17:31,3699,5.1500,0.7063,0
09:17:36,3716,4.5290,0.7052,0
09:17:42,3729,2.4410,0.7044,0
09:17:47,3749,5.3960,0.7031,0
09:17:52,3772,8.4140,0.7016,0
09:17:57,3788,0.2700,0.7005,0
09:18:02,3803,1.1930,0.6995,0
09:18:10,3816,4.8010,0.6987,0
09:18:15,3843,6.3180,0.6969,0
09:18:20,3860,5.4490,0.6958,0
09:18:25,3896,0.8350,0.6935,0
09:18:30,3911,1.8660,0.6926,0
09:18:36,3938,3.1190,0.6908,0
09:18:41,3964,5.4600,0.6892,0
09:18:46,3976,5.1310,0.6884,0
09:18:53,4005,7.0670,0.6865,0
09:18:58,4034,7.9950,0.6847,0
09:19:03,4045,1.2270,0.6840,0
09:19:08,4069,3.7970,0.6825,0
09:19:13,4107,1.7870,0.6801,0
09:19:20,4138,0.3150,0.6781,0
09:19:25,4163,2.5990,0.6766,0
09:19:32,4187,7.8150,0.6751,0
09:19:37,4199,3.6830,0.6743,0
09:19:42,4234,1.5740,0.6721,0
09:19:47,4262,4.7960,0.6704,0
09:19:52,4282,-0.0400,0.6692,0
09:19:57,4299,-0.0330,0.6681,0
09:20:02,4337,1.2450,0.6658,0
09:20:07,4373,0.1300,0.6636,0
09:20:12,4391,4.5180,0.6624,0
09:20:19,4401,3.5980,0.6618,0
09:20:24,4416,0.9740,0.6609,0
09:20:30,4438,0.4780,0.6596,0
09:20:35,4463,7.3780,0.6581,0
09:20:40,4479,6.3670,0.6571,0
09:20:47,4494,7.5200,0.6562,0
09:20:53,4509,4.8750,0.6553,0
09:20:58,4547,2.3800,0.6530,0
09:21:03,4587,-0.0820,0.6506,1
09:21:08,4602,2.7800,0.6497,0
09:21:13,4622,1.7870,0.6485,0
09:21:18,4658,-0.0700,0.6463,0
09:21:25,4688,1.4530,0.6445,0
09:21:32,4711,7.2530,0.6432,0
09:21:38,4729,6.3260,0.6421,0
09:21:43,4759,0.5010,0.6403,0
09:21:48,4787,1.3110,0.6387,0
09:21:53,4818,4.5350,0.6368,0
09:21:59,4849,0.2360,0.6350,0
09:22:07,4886,2.0890,0.6329,0
09:22:12,4909,9.6060,0.6315,0
09:22:17,4936,2.7580,0.6300,0
09:22:22,4951,5.0980,0.6291,0
09:22:29,4964,6.0000,0.6283,0
09:22:34,4991,8.8350,0.6268,0
09:22:39,5006,3.9440,0.6259,0
09:22:44,5019,8.7360,0.6252,0
09:22:49,5049,4.1650,0.6234,0
09:22:55,5073,2.7070,0.6221,0
09:23:00,5087,1.0030,0.6213,0
09:23:05,5101,5.1390,0.6205,0
09:23:10,5116,0.9750,0.6196,0
09:23:15,5142,6.9040,0.6181,1
09:23:21,5148,-0.0020,0.6178,0
09:23:28,5172,10.6770,0.6164,0
09:23:33,5186,4.5890,0.6156,0
09:23:39,5204,9.4270,0.6146,0
09:23:45,5224,8.8090,0.6135,0
09:23:52,5248,9.7650,0.6121,0
09:23:59,5258,5.1000,0.6116,0
09:24:04,5287,5.3560,0.6100,0
09:24:09,5316,0.8390,0.6083,0
09:24:16,5337,5.2410,0.6072,0
09:24:23,5370,-0.0690,0.6053,0
09:24:29,5384,0.0800,0.6046,0
09:24:34,5415,2.4500,0.6028,0
09:24:39,5429,3.0840,0.6021,0
09:24:46,5442,5.0910,0.6013,0
09:24:51,5457,1.5230,0.6005,0
09:24:56,5470,3.9570,0.5998,0
09:25:01,5484,6.0350,0.5990,0
09:25:07,5508,3.8960,0.5977,0
09:25:13,5523,6.3600,0.5969,0
09:25:19,5540,8.1580,0.5960,0
09:25:24,5562,3.1910,0.5948,0
09:25:29,5587,4.0820,0.5934,0
09:25:34,5599,5.1190,0.5928,0
09:25:39,5617,2.9800,0.5918,0
09:25:44,5653,-0.0240,0.5898,0
09:25:49,5680,1.1700,0.5884,0
09:25:57,5705,0.5620,0.5870,0
09:26:04,5726,2.5280,0.5859,0
09:26:09,5748,2.2850,0.5847,0
09:26:14,5764,4.5530,0.5839,0
09:26:19,5791,5.0450,0.5824,0
09:26:24,5819,11.3650,0.5809,0
09:26:30,5832,3.3400,0.5803,0
09:26:35,5848,0.5790,0.5794,0
09:26:40,5862,3.6620,0.5787,0
09:26:45,5878,2.0750,0.5778,0
09:26:50,5915,-0.0730,0.5759,0
09:26:55,5944,4.2970,0.5744,0
09:27:01,5962,4.5250,0.5734,0
09:27:06,5996,1.1560,0.5716,0
09:27:11,6026,0.5780,0.5701,0
09:27:16,6055,0.0480,0.5686,0
09:27:22,6079,2.7400,0.5673,0
09:27:28,6099,5.1690,0.5663,0
09:27:33,6115,2.3810,0.5655,0
09:27:40,6130,-0.0350,0.5647,0
09:27:45,6163,0.5590,0.5630,0
09:27:51,6184,1.7660,0.5619,0
09:27:56,6216,2.4760,0.5603,0
09:28:01,6253,1.0610,0.5584,0
09:28:06,6290,0.5340,0.5565,0
09:28:11,6316,0.8570,0.5552,0
09:28:17,6332,2.0800,0.5544,0
09:28:22,6349,4.7910,0.5535,0
09:28:27,6362,2.4510,0.5529,0
09:28:32,6374,6.3490,0.5523,0
09:28:39,6384,5.3960,0.5518,0
09:28:46,6395,2.6890,0.5512,0
09:28:51,6419,3.9820,0.5500,0
09:28:57,6441,-0.0200,0.5489,0
09:29:02,6475,-0.0330,0.5472,0
09:29:07,6491,2.1550,0.5464,0
09:29:12,6516,2.4030,0.5452,0
09:29:17,6539,0.0490,0.5441,0
09:29:22,6566,3.3020,0.5427,0
09:29:27,6598,-0.0600,0.5412,0
09:29:32,6624,2.0630,0.5399,0
09:29:38,6640,2.7650,0.5391,0
09:29:43,6653,3.9730,0.5385,0
09:29:48,6667,6.0330,0.5378,0
09:29:53,6681,7.8440,0.5371,1
09:29:58,6693,3.1100,0.5365,0
09:30:04,6710,7.5390,0.5357,0
09:30:11,6724,6.0070,0.5350,0
09:30:16,6746,2.2830,0.5339,0
09:30:21,6773,5.0970,0.5326,1
09:30:27,6779,-0.0110,0.5323,0
09:30:35,6814,3.9030,0.5307,0
09:30:41,6822,1.7840,0.5303,0
09:30:48,6832,2.4040,0.5298,0
09:30:53,6856,8.5750,0.5286,0
09:30:58,6869,2.9900,0.5280,0
09:31:04,6901,0.2560,0.5265,0
09:31:09,6911,3.3680,0.5260,0
09:31:14,6936,9.7630,0.5248,0
09:31:19,6962,1.1570,0.5236,0
09:31:26,6988,-0.0370,0.5224,0
09:31:31,7009,1.6750,0.5214,0
09:31:36,7033,3.6930,0.5202,0
09:31:42,7062,4.1590,0.5189,1
09:31:47,7087,3.2150,0.5177,0
09:31:52,7133,3.8960,0.5156,0
09:31:57,7179,0.2110,0.5134,0
09:32:02,7225,0.2140,0.5113,0
09:32:07,7271,-0.0920,0.5092,0
09:32:12,7317,0.8220,0.5071,0
09:32:19,7360,2.6950,0.5051,0
09:32:25,7392,3.9300,0.5037,0
09:32:30,7438,1.7460,0.5016,0
09:32:35,7484,0.5180,0.4995,0
09:32:40,7530,3.2600,0.4974,0
09:32:45,7555,4.0220,0.4963,0
09:32:50,7601,2.4410,0.4943,0
09:32:55,7647,0.3680,0.4922,0
09:33:00,7693,2.1540,0.4902,0
09:33:05,7739,0.2120,0.4882,0
09:33:10,7785,0.2860,0.4862,0
09:33:15,7831,-0.0910,0.4842,0
09:33:20,7877,-0.0870,0.4822,0
09:33:28,7902,3.8990,0.4811,0
09:33:33,7948,2.1380,0.4791,0
09:33:38,7994,-0.0920,0.4772,0
09:33:43,8040,-0.0920,0.4752,0
09:33:49,8077,-0.0320,0.4736,0
09:33:54,8123,7.1290,0.4717,0
09:33:59,8148,4.2710,0.4706,0
09:34:04,8194,6.8430,0.4687,0
09:34:09,8219,4.8680,0.4677,0
09:34:14,8265,8.3750,0.4657,0
09:34:20,8290,1.7770,0.4647,0
09:34:25,8336,1.0700,0.4628,0
09:34:30,8361,0.7200,0.4618,0
09:34:35,8407,3.3640,0.4599,0
09:34:40,8432,3.0040,0.4589,0
09:34:45,8478,0.5130,0.4570,0
09:34:50,8524,-0.0870,0.4551,0
09:34:55,8570,-0.0920,0.4533,0
09:35:01,8605,4.1730,0.4518,0
09:35:06,8630,2.6940,0.4508,0
09:35:13,8671,5.5500,0.4492,0
09:35:18,8696,3.5930,0.4482,0
09:35:23,8722,1.8150,0.4472,0
09:35:28,8768,0.6590,0.4453,0
09:35:33,8814,0.5140,0.4435,0
09:35:40,8856,-0.0750,0.4419,0
09:35:45,8902,0.0200,0.4401,0
09:35:50,8948,1.4870,0.4383,0
09:35:55,8994,-0.0300,0.4365,0
09:36:00,9040,3.1680,0.4347,0
09:36:05,9086,0.8140,0.4330,0
09:36:10,9132,1.1270,0.4312,0
09:36:15,9156,4.8750,0.4303,0
09:36:21,9181,2.8170,0.4294,0
09:36:26,9208,3.3170,0.4283,0
09:36:33,9252,8.4420,0.4267,0
09:36:38,9298,0.8420,0.4249,0
09:36:43,9322,0.2990,0.4240,0
09:36:50,9365,6.1370,0.4224,0
09:36:55,9411,1.5740,0.4207,0
09:37:00,9457,1.8100,0.4190,0
09:37:05,9482,1.2480,0.4181,0
09:37:10,9528,5.4930,0.4164,0
09:37:15,9574,1.1180,0.4147,0
09:37:20,9620,-0.0880,0.4131,0
09:37:25,9666,-0.0910,0.4114,0
09:37:30,9712,5.1730,0.4097,0
09:37:36,9737,2.3800,0.4088,0
09:37:41,9783,5.0820,0.4072,0
09:37:46,9808,5.7870,0.4063,0
09:37:51,9854,10.4540,0.4047,0
09:37:56,9879,5.7120,0.4038,0
09:38:01,9907,7.2720,0.4028,0
09:38:06,9953,1.8300,0.4012,0
09:38:11,9978,7.8320,0.4003,0
09:38:16,10024,1.1570,0.3987,0
09:38:21,10070,0.1000,0.3971,0
09:38:26,10116,9.8900,0.3955,0
09:38:32,10141,7.5670,0.3946,0
09:38:37,10166,2.0890,0.3938,0
09:38:42,10191,1.4850,0.3929,0
09:38:47,10237,4.2040,0.3913,0
09:38:52,10283,-0.0920,0.3898,0
09:38:57,10329,6.5690,0.3882,0
09:39:02,10355,7.0330,0.3873,0
09:39:07,10401,4.9320,0.3858,0
09:39:12,10447,0.2540,0.3842,0
09:39:17,10493,0.7840,0.3827,0
09:39:23,10529,0.6350,0.3815,0
09:39:28,10575,1.8890,0.3800,0
09:39:33,10621,1.8270,0.3785,0
09:39:39,10650,7.7900,0.3775,0
09:39:44,10674,1.9050,0.3767,0
09:39:49,10720,12.0980,0.3752,0
09:39:56,10743,3.0730,0.3745,0
09:40:01,10789,5.6550,0.3730,0
09:40:07,10817,4.8220,0.3721,0
09:40:12,10863,11.7130,0.3706,0
09:40:17,10890,1.4550,0.3698,0
09:40:22,10915,-0.0140,0.3690,0
09:40:27,10940,8.8670,0.3682,0
09:40:32,10986,-0.0390,0.3667,0
09:40:37,11032,0.0480,0.3652,0
09:40:42,11078,10.2170,0.3638,0
09:40:47,11124,4.4830,0.3624,0
09:40:52,11170,0.2640,0.3609,0
09:40:57,11216,-0.0890,0.3595,0
09:41:03,11262,-0.0910,0.3581,0
09:41:08,11308,-0.0820,0.3567,0
09:41:13,11354,-0.0210,0.3553,0
09:41:19,11367,4.8140,0.3549,0
09:41:25,11406,8.6390,0.3537,0
09:41:31,11431,-0.0420,0.3529,0
09:41:36,11456,-0.0390,0.3522,0
09:41:41,11481,2.3830,0.3514,0
09:41:46,11506,-0.0460,0.3507,0
09:41:51,11552,-0.0560,0.3493,0
09:41:57,11591,8.4040,0.3481,0
09:42:02,11637,6.9200,0.3467,0
09:42:08,11662,5.2700,0.3460,0
09:42:13,11708,7.5920,0.3446,0
09:42:18,11754,0.8530,0.3433,0
09:42:24,11791,1.7860,0.3422,0
09:42:30,11820,8.0080,0.3414,0
09:42:35,11866,7.0750,0.3400,0
09:42:40,11912,8.8800,0.3387,0
09:42:47,11957,3.0860,0.3374,0
09:42:52,12003,4.3760,0.3361,0
09:42:57,12028,4.2170,0.3354,0
09:43:02,12074,-0.0430,0.3341,0
09:43:07,12099,3.9050,0.3333,0
09:43:12,12124,1.7660,0.3326,0
09:43:17,12170,0.9470,0.3313,0
09:43:22,12216,5.1010,0.3300,0
09:43:27,12262,0.2090,0.3288,0
09:43:32,12308,-0.0280,0.3275,0
09:43:37,12333,4.5140,0.3268,0
09:43:43,12379,9.5080,0.3255,0
09:43:48,12425,0.8260,0.3243,0
09:43:54,12463,0.3140,0.3232,0
09:43:59,12488,5.2170,0.3225,0
09:44:04,12534,7.2660,0.3213,0
09:44:09,12559,6.4530,0.3206,0
09:44:14,12584,8.8780,0.3199,0
09:44:19,12608,4.5390,0.3193,0
09:44:24,12654,4.2850,0.3180,0
09:44:29,12700,0.2970,0.3168,0
09:44:34,12746,0.0540,0.3156,0
09:44:39,12792,-0.0400,0.3144,0
09:44:44,12838,-0.0290,0.3132,1
09:44:50,12863,6.8370,0.3125,0
09:44:55,12888,8.5120,0.3118,0
09:45:00,12934,10.0020,0.3106,0
09:45:05,12980,1.4530,0.3094,0
09:45:10,13005,4.6370,0.3088,0
09:45:15,13030,2.4580,0.3082,0
09:45:20,13055,7.2820,0.3075,0
09:45:25,13080,3.8880,0.3069,0
09:45:30,13105,4.5070,0.3062,0
09:45:35,13151,-0.0840,0.3051,0
09:45:40,13197,-0.0900,0.3039,0
09:45:45,13243,0.0250,0.3027,0
09:45:50,13289,8.4250,0.3016,0
09:45:55,13335,1.1210,0.3004,0
09:46:00,13381,-0.0920,0.2993,0
09:46:05,13427,0.6420,0.2981,0
09:46:10,13473,1.8770,0.2970,0
09:46:16,13519,2.6590,0.2958,0
09:46:21,13544,5.7980,0.2952,0
09:46:26,13569,5.7780,0.2946,0
09:46:31,13615,9.5950,0.2935,0
09:46:38,13638,6.3450,0.2929,0
09:46:43,13684,11.3100,0.2918,0
09:46:49,13698,1.8330,0.2915,0
09:46:54,13723,1.3360,0.2909,0
09:46:59,13769,8.9500,0.2898,0
09:47:05,13796,2.4210,0.2891,0
09:47:11,13832,3.0020,0.2883,0
09:47:18,13876,11.5990,0.2872,0
09:47:23,13922,7.3650,0.2861,0
09:47:28,13947,4.3450,0.2855,0
09:47:34,13980,8.8150,0.2848,0
09:47:39,14026,7.6370,0.2837,0
09:47:45,14055,7.6700,0.2830,0
09:47:50,14101,8.2490,0.2819,0
09:47:55,14126,7.6480,0.2814,0
09:48:00,14151,4.0040,0.2808,0
09:48:06,14188,10.3550,0.2799,0
09:48:11,14234,7.9130,0.2789,0
09:48:16,14258,9.5200,0.2783,1
09:48:22,14283,1.5740,0.2778,0
09:48:27,14308,4.8800,0.2772,0
09:48:32,14333,3.0800,0.2766,0
09:48:37,14379,12.6250,0.2756,0
09:48:42,14403,0.2660,0.2750,0
09:48:48,14440,4.5810,0.2742,0
09:48:53,14486,7.2870,0.2732,0
09:48:59,14514,7.6350,0.2726,0
09:49:04,14560,3.9360,0.2715,0
09:49:09,14606,-0.0900,0.2705,0
09:49:14,14652,-0.0890,0.2695,0
09:49:19,14698,4.1430,0.2685,0
09:49:24,14723,1.4630,0.2679,0
09:49:29,14769,8.4240,0.2669,0
09:49:34,14794,6.1730,0.2664,0
09:49:39,14840,11.0490,0.2654,0
09:49:44,14886,0.9730,0.2644,0
09:49:49,14932,2.0740,0.2634,0
09:49:54,14978,0.6980,0.2625,0
09:49:59,15024,0.0130,0.2615,0
09:50:04,15070,0.0250,0.2605,0
09:50:09,15116,1.1040,0.2595,0
09:50:14,15162,1.6690,0.2586,0
09:50:19,15187,2.2900,0.2581,0
09:50:25,15219,9.7130,0.2574,0
09:50:30,15265,0.5950,0.2565,0
09:50:35,15311,10.6430,0.2555,0
09:50:41,15336,4.6820,0.2550,0
09:50:47,15372,14.4640,0.2543,0
09:50:54,15413,12.3460,0.2534,0
09:51:00,15450,7.9510,0.2527,0
09:51:06,15482,11.0600,0.2520,0
09:51:11,15528,15.1980,0.2511,1
09:51:18,15546,7.2550,0.2507,0
09:51:23,15592,11.5640,0.2498,0
09:51:28,15618,6.7650,0.2493,0
09:51:33,15664,5.5490,0.2484,0
09:51:38,15689,4.2720,0.2479,0
09:51:43,15714,-0.0480,0.2474,0
09:51:48,15760,-0.0920,0.2465,0
09:51:53,15785,4.9360,0.2460,0
09:51:58,15810,7.2650,0.2455,0
09:52:03,15856,10.6970,0.2446,0
09:52:08,15881,5.2950,0.2441,0
09:52:15,15922,11.5990,0.2433,0
09:52:22,15966,11.5310,0.2425,0
09:52:28,15991,2.3820,0.2420,0
09:52:35,16037,8.2740,0.2411,0
09:52:40,16082,10.7060,0.2403,0
09:52:45,16107,5.0370,0.2398,0
09:52:51,16142,12.5580,0.2391,0
09:52:57,16171,4.1860,0.2386,0
09:53:02,16217,9.7440,0.2377,0
09:53:07,16242,7.9780,0.2372,0
09:53:12,16267,9.7300,0.2368,0
09:53:17,16292,2.7510,0.2363,0
09:53:22,16317,7.3520,0.2358,0
09:53:30,16363,14.3780,0.2350,0
09:53:36,16403,13.3720,0.2342,0
09:53:42,16430,7.0360,0.2337,0
09:53:47,16455,3.7440,0.2333,0
09:53:52,16482,11.0670,0.2328,0
09:53:58,16519,13.4730,0.2321,0
09:54:05,16561,13.4140,0.2314,0
09:54:10,16607,13.2170,0.2305,0
09:54:15,16632,2.1420,0.2301,0
09:54:21,16659,10.3210,0.2296,0
09:54:26,16686,6.3130,0.2291,0
09:54:31,16732,5.6270,0.2283,0
09:54:38,16772,11.1190,0.2276,0
09:54:43,16797,6.3160,0.2271,0
09:54:48,16843,2.0570,0.2263,0
09:54:54,16873,3.5760,0.2258,0
09:54:59,16919,10.5320,0.2250,0
09:55:06,16943,6.6630,0.2246,0
09:55:11,16989,15.0390,0.2238,0
09:55:16,17014,7.0790,0.2233,0
09:55:22,17051,9.1970,0.2227,0
09:55:28,17076,3.7450,0.2223,0
09:55:33,17122,11.3950,0.2215,0
09:55:38,17147,1.9160,0.2210,0
09:55:44,17186,13.7640,0.2204,0
09:55:49,17232,14.6420,0.2196,0
09:55:54,17256,5.4800,0.2192,0
09:55:59,17302,3.2510,0.2184,0
09:56:04,17327,4.0960,0.2180,0
09:56:10,17352,5.8230,0.2176,0
09:56:15,17398,12.5030,0.2168,0
09:56:20,17422,9.4390,0.2164,0
09:56:25,17447,3.6720,0.2160,0
09:56:30,17493,15.6280,0.2152,0
09:56:35,17518,7.5790,0.2148,0
09:56:40,17543,3.0670,0.2144,0
09:56:45,17568,5.4550,0.2140,0
09:56:50,17593,9.5400,0.2136,0
09:56:57,17617,9.7530,0.2132,0
09:57:02,17663,10.5960,0.2124,0
09:57:08,17688,7.9280,0.2120,0
09:57:13,17712,2.1310,0.2116,0
09:57:18,17758,10.5870,0.2109,0
09:57:23,17804,3.9960,0.2102,0
09:57:28,17850,0.3930,0.2094,0
09:57:33,17896,0.0200,0.2087,0
09:57:38,17942,1.1120,0.2080,0
09:57:43,17988,3.3640,0.2072,0
09:57:48,18034,-0.0720,0.2065,0
09:57:53,18080,0.1600,0.2058,0
09:57:58,18126,-0.0150,0.2051,0
09:58:03,18172,-0.0890,0.2044,0
09:58:08,18218,-0.0030,0.2037,0
09:58:13,18264,0.2270,0.2030,0
09:58:18,18310,0.2980,0.2023,0
09:58:23,18356,0.1340,0.2016,0
09:58:28,18402,-0.0410,0.2009,0
09:58:33,18448,0.2150,0.2002,0
09:58:38,18472,0.0360,0.1998,0
09:58:43,18518,7.8750,0.1991,1
09:58:48,18543,-0.0270,0.1987,0
09:58:53,18589,4.5650,0.1981,0
09:58:58,18635,-0.0920,0.1974,0
09:59:04,18681,1.4280,0.1967,0
09:59:09,18706,5.4120,0.1963,0
09:59:14,18730,8.7560,0.1960,0
09:59:19,18758,7.9380,0.1956,0
09:59:24,18804,1.0430,0.1949,0
09:59:29,18829,9.1620,0.1946,0
09:59:34,18854,3.9850,0.1942,0
09:59:39,18900,1.4590,0.1935,0
09:59:44,18946,-0.0910,0.1929,0
09:59:49,18992,7.4670,0.1922,0
09:59:55,19021,6.7330,0.1918,0
10:00:02,19066,15.3000,0.1912,0
10:00:09,19103,15.0520,0.1906,0
10:00:14,19149,14.5990,0.1900,0
10:00:19,19174,5.1180,0.1897,0
10:00:24,19220,12.5970,0.1890,0
10:00:29,19245,1.9560,0.1887,0
10:00:34,19291,1.5810,0.1880,0
10:00:41,19334,13.1940,0.1874,0
10:00:48,19373,12.2050,0.1869,0
10:00:53,19404,5.1360,0.1865,0
10:00:58,19450,9.5440,0.1859,0
10:01:05,19489,8.9550,0.1853,0
10:01:10,19535,11.6010,0.1847,0
10:01:15,19560,7.0980,0.1844,0
10:01:20,19606,10.8480,0.1837,0
10:01:25,19631,1.8380,0.1834,0
10:01:30,19655,4.8370,0.1831,0
10:01:35,19701,6.0270,0.1825,0
10:01:40,19747,14.0590,0.1819,1
10:01:45,19772,6.7060,0.1815,0
10:01:50,19818,0.5210,0.1809,0
10:01:56,19864,0.2170,0.1803,0
10:02:01,19892,-0.0520,0.1800,0
10:02:06,19938,12.6110,0.1794,0
10:02:11,19962,8.7700,0.1791,0
10:02:16,19987,7.1530,0.1787,0
10:02:23,20029,10.0700,0.1782,0
10:02:30,20072,9.6810,0.1777,0
10:02:37,20117,14.7850,0.1771,0
10:02:43,20142,2.0740,0.1768,0
10:02:48,20167,7.5470,0.1765,0
10:02:53,20213,7.5030,0.1759,0
10:02:58,20238,5.7510,0.1756,0
10:03:03,20284,1.7320,0.1750,0
10:03:10,20327,7.8780,0.1744,0
10:03:15,20373,11.8910,0.1739,0
10:03:20,20398,8.8870,0.1736,0
10:03:25,20422,5.2550,0.1733,0
10:03:30,20468,12.3650,0.1727,0
10:03:35,20493,3.6920,0.1724,0
10:03:43,20539,15.8610,0.1718,0
10:03:48,20563,3.8920,0.1715,0
10:03:53,20609,12.9650,0.1710,0
10:03:58,20655,11.6560,0.1704,0
10:04:03,20679,2.8880,0.1701,0
10:04:08,20703,7.2900,0.1699,0
10:04:13,20749,14.0960,0.1693,0
10:04:18,20774,4.3380,0.1690,0
10:04:23,20820,14.6970,0.1685,0
10:04:28,20845,7.0700,0.1682,0
10:04:33,20870,9.4410,0.1679,0
10:04:38,20895,6.5250,0.1676,0
10:04:46,20941,14.3300,0.1670,0
10:04:51,20987,11.7670,0.1665,0
10:04:56,21017,0.8570,0.1661,0
10:05:01,21030,4.4870,0.1660,0
10:05:06,21054,0.0270,0.1657,0
10:05:11,21085,0.1880,0.1654,0
10:05:17,21107,0.1640,0.1651,0
10:05:22,21129,8.1900,0.1649,0
10:05:28,21144,3.0410,0.1647,0
10:05:33,21156,6.9300,0.1645,0
10:05:38,21166,4.2670,0.1644,0
10:05:43,21188,11.5330,0.1642,0
10:05:48,21211,3.0880,0.1639,0
10:05:53,21236,3.9940,0.1636,1
10:05:59,21241,6.0240,0.1636,0
10:06:04,21264,10.5020,0.1633,0
10:06:10,21271,0.2930,0.1632,0
10:06:16,21282,7.5250,0.1631,0
10:06:21,21297,1.4900,0.1629,0
10:06:28,21323,9.9580,0.1626,0
10:06:33,21338,2.0730,0.1625,0
10:06:38,21354,-0.0250,0.1623,0
10:06:44,21367,10.5480,0.1622,0
10:06:49,21394,1.1640,0.1619,0
10:06:54,21406,0.5990,0.1617,0
10:06:59,21417,3.9150,0.1616,0
10:07:04,21431,-0.0200,0.1614,0
10:07:10,21444,7.2320,0.1613,0
10:07:15,21468,6.3520,0.1610,0
10:07:20,21478,4.1890,0.1609,0
10:07:25,21502,8.2330,0.1606,0
10:07:31,21509,0.5930,0.1606,0
10:07:39,21528,13.3850,0.1604,0
10:07:45,21543,10.5780,0.1602,0
10:07:50,21556,1.1850,0.1601,0
10:07:57,21572,7.8570,0.1599,0
10:08:02,21585,9.9870,0.1597,0
10:08:08,21602,5.1020,0.1595,0
10:08:13,21621,12.3800,0.1593,0
10:08:19,21632,8.4460,0.1592,0
10:08:25,21648,13.3020,0.1590,0
10:08:31,21663,0.8720,0.1589,0
10:08:36,21685,-0.0310,0.1586,0
10:08:42,21699,11.1700,0.1585,0
10:08:47,21713,1.7780,0.1583,0
10:08:53,21730,9.4030,0.1582,0
10:08:58,21753,12.4960,0.1579,0
10:09:03,21764,9.9640,0.1578,0
10:09:08,21776,6.3340,0.1577,0
10:09:14,21791,7.8350,0.1575,0
10:09:19,21806,2.6780,0.1573,0
10:09:24,21820,-0.0200,0.1572,0
10:09:29,21844,5.1260,0.1569,0
10:09:34,21856,4.5260,0.1568,0
10:09:40,21871,8.7850,0.1566,0
10:09:45,21882,10.2810,0.1565,0
10:09:50,21893,5.1830,0.1564,0
10:09:56,21902,7.8740,0.1563,0
10:10:02,21916,9.9200,0.1562,0
10:10:08,21923,5.6880,0.1561,0
10:10:14,21936,7.8180,0.1559,0
10:10:20,21949,7.2660,0.1558,0
10:10:25,21968,12.6820,0.1556,0
10:10:32,21986,5.1530,0.1554,0
10:10:37,21999,5.6980,0.1553,0
10:10:42,22008,3.6290,0.1552,0
10:10:47,22018,9.3380,0.1551,0
10:10:52,22029,4.5280,0.1550,0
10:10:58,22048,12.6750,0.1548,0
10:11:03,22075,0.0690,0.1545,0
10:11:09,22090,3.0330,0.1543,0
10:11:14,22104,3.0840,0.1542,0
10:11:20,22126,2.1160,0.1540,0
10:11:26,22142,9.3530,0.1538,0
10:11:32,22159,8.4710,0.1536,0
10:11:37,22170,7.2560,0.1535,0
10:11:43,22192,12.4680,0.1533,0
10:11:48,22218,1.8470,0.1530,0
10:11:53,22250,0.1320,0.1527,0
10:11:58,22275,-0.0390,0.1524,0
10:12:05,22296,7.9090,0.1522,0
10:12:11,22312,7.2240,0.1520,0
10:12:16,22334,3.3490,0.1518,0
10:12:23,22351,1.7890,0.1516,0
10:12:30,22360,2.4180,0.1516,0
10:12:35,22385,9.3670,0.1513,0
10:12:40,22397,1.5030,0.1512,0
10:12:45,22408,5.4090,0.1511,1
10:12:50,22418,4.5340,0.1510,0
10:12:56,22430,5.7360,0.1508,0
10:13:01,22440,9.6100,0.1507,0
10:13:08,22449,2.1040,0.1507,0
10:13:13,22459,7.5190,0.1506,0
10:13:18,22470,1.4850,0.1504,0
10:13:23,22491,11.1960,0.1502,1
10:13:30,22500,3.9450,0.1501,0
10:13:36,22522,6.6550,0.1499,0
10:13:41,22547,6.0470,0.1497,0
10:13:46,22566,2.1540,0.1495,0
10:13:51,22590,2.4850,0.1492,0
10:13:56,22617,8.1270,0.1490,0
10:14:01,22640,3.9100,0.1487,0
10:14:07,22667,3.7000,0.1485,0
10:14:12,22682,2.4320,0.1483,0
10:14:18,22703,8.1520,0.1481,0
10:14:23,22727,10.5650,0.1479,0
10:14:28,22743,0.2800,0.1477,1
10:14:35,22751,3.8970,0.1477,0
10:14:40,22776,6.9680,0.1474,0
10:14:45,22798,7.8940,0.1472,0
10:14:50,22822,0.0490,0.1470,0
10:14:56,22847,-0.0270,0.1467,0
10:15:02,22858,4.5690,0.1466,0
10:15:08,22873,12.3540,0.1465,0
10:15:13,22883,5.7240,0.1464,0
10:15:19,22904,-0.0360,0.1462,0
10:15:25,22922,4.2060,0.1460,0
10:15:31,22942,7.1950,0.1458,0
10:15:37,22954,2.0900,0.1457,0
10:15:42,22976,10.6030,0.1455,0
10:15:48,22987,4.4970,0.1454,0
10:15:53,23013,5.7530,0.1451,0
10:16:01,23025,3.2880,0.1450,0
10:16:08,23039,4.7890,0.1449,0
10:16:14,23052,10.5770,0.1448,0
10:16:20,23073,0.5980,0.1446,0
10:16:25,23092,8.4880,0.1444,0
10:16:30,23111,3.9130,0.1442,1
10:16:38,23122,5.7310,0.1441,0
